Report year,Agency Name,Is agency active,Administrating Agency Name,Portfolio,nil_return,Date created,Last return by agency,Staff spending 75 per cent plus time on FOI,Staff spending more than 0 less than 75 per cent time on FOI,Estimated APS staff hours where normal duties include FOI,Estimated SES staff hours where normal duties include FOI,Estimated staff hours APS 6 and EL1 to 2 involved in FOI,Estimated staff hours APS 1 to 5 involved in FOI,Estimated staff hours ministers and advisers involved in FOI,Estimated staff hours other ministerial staff involved in FOI,Staff spending 75 per cent time plus on IPS,Staff spending more than 0 less than 75 per cent time on IPS,Estimated APS staff hours where normal duties include IPS,Estimated SES staff hours where normal duties include IPS,Estimated staff hours APS 6 and EL1 to 2 involved in IPS,Estimated staff hours APS 1 to 5 involved in IPS,Admin costs FOI AUD,Admin costs IPS AUD,Legal costs FOI AUD,Legal costs IPS AUD,Litigation costs FOI AUD,Litigation costs IPS AUD,Training costs FOI AUD,Training costs IPS AUD,Other costs FOI AUD,Other costs IPS AUD
2019,Minister for Resources and Northern Australia,TRUE,"Department of Industry, Innovation and Science","Industry, Innovation and Science",FALSE,18/07/2019 10:09,0,0,2,100,20,100,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Rural Health and Sport,TRUE,Department of Health,Health,TRUE,4/07/2019 12:12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Small and Family Business, the Workplace and Deregulation",TRUE,,"Employment, Skills, Small and Family Business",TRUE,15/10/2018 15:37,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for the Arts,TRUE,Minister for the Arts,Communications and the Arts,TRUE,10/07/2019 17:07,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for the Environment,TRUE,Department of the Environment and Energy,Environment and Energy,FALSE,30/07/2019 14:50,0,0,8,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for the Environment and Energy,FALSE,,Environment and Energy,FALSE,22/11/2018 14:54,-1,0,3,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Trade, Tourism and Investment",TRUE,Department of Foreign Affairs and Trade,Foreign Affairs and Trade,FALSE,19/08/2019 22:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Urban Infrastructure,TRUE,,"Infrastructure, Transport, Cities and Regional Development",TRUE,13/11/2018 8:31,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Veterans and Defence Personnel,TRUE,Department of Veterans' Affairs,Defence,TRUE,19/08/2019 22:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,"Minister for Water Resources, Drought, Rural Finance, Natural Disaster and Emergency Management",TRUE,Department of Agriculture,Agriculture,TRUE,16/07/2019 16:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Women,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,TRUE,16/07/2019 11:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minister for Youth and Sport,TRUE,Department of Health,Health,TRUE,30/07/2019 11:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Murray-Darling Basin Authority,TRUE,,Agriculture,FALSE,2/07/2019 10:00,0,0,5,320,38,152,61,3,0,0,0,17,0,0,0,73,0,15439,0,0,0,0,0,0,0
2019,Museum of Australian Democracy,TRUE,,Communications and the Arts,FALSE,15/07/2019 11:06,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Archives of Australia,TRUE,,Attorney-General's,FALSE,9/07/2019 9:43,0,0,14,133,2,11,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1840,0,0,0
2019,National Blood Authority,TRUE,,Health,FALSE,10/07/2019 14:39,0,0,2,10,1,1,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Capital Authority,TRUE,,"Infrastructure, Transport, Cities and Regional Development",FALSE,2/08/2019 8:53,0,0,3,695,54,180,50,0,0,0,0,0,0,0,0,2500,0,5770,0,0,0,960,0,0,0
2019,National Competition Council,TRUE,,Treasury,FALSE,16/07/2019 14:16,0,0,9,192,6,309,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0
2019,National Disability Insurance Agency,TRUE,,Social Services,FALSE,18/07/2019 11:46,0,20,2,40192,0,0,0,0,0,0,0,0,0,0,0,0,0,39546,0,0,0,18718,0,0,0
2019,National Film and Sound Archive of Australia,TRUE,,Communications and the Arts,FALSE,9/07/2019 14:12,0,0,1,20,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Gallery of Australia,TRUE,,Communications and the Arts,TRUE,16/07/2019 14:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Health and Medical Research Council,TRUE,,Health,FALSE,17/10/2018 14:08,0,0,39,60,27,339,76,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Health Funding Body,TRUE,,Health,FALSE,18/07/2019 14:25,0,0,3,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Industrial Chemicals Notification and Assessment Scheme,TRUE,,Health,FALSE,19/08/2019 22:35,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Library of Australia,TRUE,,Communications and the Arts,FALSE,16/07/2019 14:29,0,0,3,40,5,1,1,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Mental Health Commission,TRUE,,Health,FALSE,19/08/2019 22:34,0,0,2,20,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Museum of Australia,TRUE,,Communications and the Arts,FALSE,26/07/2019 15:15,0,0,1,3,0,0,0,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Native Title Tribunal,TRUE,,Attorney-General's,FALSE,16/07/2019 13:14,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941,0,0,0
2019,National Offshore Petroleum Safety & Environmental Management Auth.,TRUE,,"Industry, Innovation and Science",FALSE,8/07/2019 15:50,0,1,1,94,0,20,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Portrait Gallery of Australia,TRUE,,Communications and the Arts,TRUE,9/07/2019 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,National Transport Commission,TRUE,,"Infrastructure, Transport, Cities and Regional Development",FALSE,9/07/2019 8:25,0,0,1,4,0,4,0,0,0,0,2,10,0,4,4,0,0,0,0,0,0,0,0,0,0
2019,NBN Co Limited (ACN 136 533 741),TRUE,,Communications and the Arts,FALSE,3/07/2019 17:10,0,0,3,2400,300,0,15,0,0,0,1,20,0,0,20,0,0,0,0,0,0,0,0,0,0
2019,NDIS Quality and Safeguards Commission,TRUE,,Social Services,FALSE,22/01/2019 9:14,0,0,3,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Norfolk Island Regional Council ,TRUE,,x Norfolk Island (external territory),FALSE,19/07/2019 13:57,0,0,1,48,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,North Queensland Livestock Industry Recovery Agency,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,TRUE,30/07/2019 15:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Northern Australian Infrastructure Facility,TRUE,Northern Australian Infrastructure Facility,Foreign Affairs and Trade,FALSE,22/07/2019 10:35,0,0,3,200,5,0,5,2,0,0,3,100,0,0,0,0,0,57679,0,0,0,0,0,0,0
2019,Office of Parliamentary Counsel,TRUE,,Attorney-General's,FALSE,9/07/2019 10:14,0,0,5,7,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Office of the Australian Information Commissioner,TRUE,,Attorney-General's,FALSE,4/06/2019 16:43,0,3,7,3700,300,150,540,0,0,0,4,35,0,0,0,407,0,0,0,26120,0,1020,0,0,0
2019,Office of the Commonwealth Director of Public Prosecutions,TRUE,,Attorney-General's,FALSE,5/07/2019 16:35,0,0,25,563,10,92,132,0,0,0,3,0,0,1,2,0,0,27821,0,0,0,1970,0,0,0
2019,Office of the eSafety Commissioner,TRUE,,Communications and the Arts,FALSE,22/08/2018 14:43,0,0,4,4,0,7,0,1,0,0,3,3,0,1,0,0,0,4761,0,0,0,0,0,0,0
2019,Office of the Independent National Security Legislation Monitor (INSLM),TRUE,Attorney-General's Department,Attorney-General's,TRUE,16/07/2019 9:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Office of the Official Secretary to the Governor-General,TRUE,,Prime Minister and Cabinet,FALSE,15/07/2019 15:39,0,0,3,10,0,10,0,0,0,0,3,2,0,2,0,0,0,12000,0,0,0,0,0,0,0
2019,Office of the Registrar of Indigenous Corporations,TRUE,,Prime Minister and Cabinet,FALSE,19/07/2019 10:58,0,0,15,1450,69,147,18,0,0,0,2,2,0,0,0,1075,0,2800,0,0,0,0,0,0,0
2019,Organ and Tissue Authority,TRUE,,Health,TRUE,24/07/2019 11:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Parliamentary Retiring Allowances Trust,FALSE,Department of Finance,Finance,TRUE,17/07/2019 10:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Pathology Services Table Committee,TRUE,Department of Health,Health,TRUE,4/07/2019 12:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Pharmaceutical Benefits Advisory Committee,TRUE,Department of Health,Health,TRUE,4/07/2019 12:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Pharmaceutical Benefits Remuneration Tribunal,TRUE,Department of Health,Health,TRUE,4/07/2019 12:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Prime Minister,TRUE,Department of the Prime Minister and Cabinet,Prime Minister and Cabinet,FALSE,16/05/2019 15:47,0,0,13,2556,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,41316,0,0,0,0,0
2019,Productivity Commission,TRUE,,Treasury,FALSE,8/07/2019 14:59,0,0,2,9,0,5,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7728,0,0,0
2019,Professional Services Review,TRUE,,Health,FALSE,11/01/2019 14:23,0,0,15,300,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Prostheses List Advisory Committee,TRUE,Department of Health,Health,TRUE,29/01/2019 14:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Public Lending Right Committee,TRUE,Department of Communications and the Arts,Communications and the Arts,TRUE,10/07/2019 13:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
